1,36.401
2,80.584
3,117.644
4,151.52
5,185.425
6,210.306
7,237.797
8,267.343
9,289.947
10,311.167
11,327.706
12,344.245
13,362.048
14,379.859
15,394.661
16,406.475
17,418.288
18,429.946
19,441.339
20,452.733
21,462.384
22,470.281
23,478.177
24,486.073
25,493.969
26,501.865
27,509.761
28,517.657
29,525.554
30,533.45
