1,8.377
2,16.383
3,24.903
4,33.552
5,41.94
6,49.953
7,57.965
8,65.897
9,73.807
10,81.717
11,89.172
12,96.499
13,103.826
14,110.915
15,117.959
16,125.004
17,131.786
18,138.345
19,144.904
20,151.463
21,157.163
22,162.856
23,168.548
24,173.957
25,179.008
26,184.059
27,189.128
28,194.312
29,199.496
30,204.68
